TIMESTAMP_1,Ta_1_1_1,RH_1_1_1,PPFD_1_1_1,Rn_1_1_1,SWout_1_1_1,LWout_1_1_1,Ts_3_1_1,Ts_3_2_1,SWC_3_1_1,SWC_3_2_1,SHF_1_1_1,SHF_1_1_2,SHF_2_1_1,SHF_2_1_2,P_1_1_1,Rg_1_1_1,LWin_1_1_1
yyyy-mm-dd HHMM,C,%,umol+1m-2s-1,W+1m-2,W+1m-2,W+1m-2,C,C,m3 m-3,m3 m-3,W+1m-2,W+1m-2,W+1m-2,W+1m-2,mm,W+1m-2,W+1m-2
2024-07-17 1330,27.13033333,43.67933333,1935.8,551.4752,119.305,502.1283,27.29519,26.41919,0.4930405,0.4615183,22.76108,43.93679,27.45138,16.65688,0,790.972,381.9365
2024-07-17 1400,27.076,44.654,1713.766667,518.7313,116.5788,503.5457,27.43509,26.57817,0.4931417,0.4614119,22.90297,41.05804,26.93901,17.64091,0,755.6135,383.2424
2024-07-17 1430,27.38066667,44.53533333,1575.116667,542.1812,124.3044,506.8621,27.50276,26.64864,0.4931507,0.4612989,22.48551,38.5285,25.69315,18.20731,0,782.9763,390.3714
2024-07-17 1500,27.41166667,42.74433333,1582.733333,347.8474,84.99844,487.6306,27.62609,26.80754,0.4931499,0.4612079,22.21349,37.41004,24.65589,18.76195,0,532.8468,387.6296
2024-07-17 1530,27.663,42.55366667,1480.033333,465.1646,118.9975,497.6997,27.50994,26.72459,0.4931982,0.4610722,20.32182,33.40474,22.60456,18.39132,0,692.6476,389.2141
2024-07-17 1600,27.18,44.25966667,1117.81,495.8878,129.2654,506.3018,27.53574,26.6078,0.4928804,0.4609579,18.95646,32.04387,20.71916,17.44421,0,729.5872,401.8677
2024-07-17 1630,27.081,44.85033333,919.8166667,360.0688,105.2553,490.373,27.71409,26.72001,0.492534,0.460845,18.88239,32.21119,20.3694,17.32065,0,566.9786,388.7185
2024-07-17 1700,26.61033333,45.40166667,765.6266667,308.6952,94.99231,484.8197,27.57587,26.60567,0.4922572,0.4607386,17.40612,29.46576,18.87377,16.63676,0,492.4419,396.0653
2024-07-17 1730,26.45366667,46.61066667,620.8266667,192.501,74.2432,468.4473,27.4101,26.53992,0.4920369,0.4606359,15.39324,25.77772,16.7649,15.38521,0,357.3849,377.8066
2024-07-17 1800,25.62166667,50.73566667,418.05,140.7723,64.85202,462.541,27.01869,26.24262,0.4917141,0.4605531,12.64367,20.03918,13.75458,13.44331,0,291.3884,376.7769
2024-07-17 1830,24.699,56.36166667,262.7566667,73.09571,46.80181,452.5356,26.68457,25.9895,0.491448,0.4604541,10.0121,15.38193,10.81239,11.42606,0,197.6455,374.7876
2024-07-17 1900,23.36033333,62.607,109.2433333,19.16201,29.48372,440.7387,26.41859,25.79648,0.4910682,0.46038,7.706058,11.08416,8.236659,9.585602,0,119.2395,370.1449
2024-07-17 1930,22.005,67.84966667,24.55,-25.83408,13.03055,428.9062,26.13269,25.59227,0.4906288,0.4603009,5.369513,7.016284,5.857666,7.775362,0,48.91024,367.1924
2024-07-17 2000,21.19,70.59133333,1.52,-48.94169,2.159347,415.7988,25.84533,25.37771,0.4903079,0.460174,2.992052,3.004596,3.518892,5.92607,0,5.608246,363.4082
2024-07-17 2030,20.12366667,74.06266667,0,-49.91068,1.737771,406.805,25.46087,25.06388,0.4897433,0.4600948,0.3319733,-1.123949,1.060016,3.948869,0,-1.767097,360.3991
2024-07-17 2100,19.59566667,76.11933333,0,-49.60127,1.352184,404.3009,25.0522,24.69669,0.4890179,0.4600428,-2.353842,-4.903349,-1.445434,1.850047,0,-2.12307,358.1749
2024-07-17 2130,19.04333333,78.45433333,0.003333333,-51.92569,1.271132,405.8659,24.69852,24.36124,0.4883712,0.4599673,-4.448179,-7.631398,-3.552663,-0.06329103,0,-2.425852,357.6372
2024-07-17 2200,19.007,78.044,0.013333333,-51.39547,1.194119,402.8786,24.44386,24.10938,0.4876677,0.4599021,-5.739343,-9.315637,-5.041372,-1.543071,0,-2.514281,355.1916
2024-07-17 2230,18.34833333,81.00133333,0.016666667,-47.93491,1.112051,396.5706,24.23572,23.9202,0.4869751,0.4598384,-6.690476,-10.57949,-6.084325,-2.613501,0,-2.824424,352.5722
2024-07-17 2300,17.07766667,87.45666667,0.026666667,-46.2068,0.6083774,391.4003,24.01987,23.72319,0.4862838,0.4597872,-7.852447,-12.07889,-7.180976,-3.65219,0,-2.669919,348.4718
2024-07-17 2330,16.47633333,89.65,0.013333333,-42.09707,0.8583657,388.6588,23.76765,23.47823,0.4855156,0.4597344,-9.060092,-13.64798,-8.41424,-4.853896,0,-0.7394215,348.1595
2024-07-18 0000,16.74333333,89.21,0,-42.90015,2.426615,387.7825,23.52027,23.23805,0.4847877,0.4596839,-10.14741,-14.96426,-9.556749,-6.044162,0,-0.5168867,347.8259
2024-07-18 0030,16.243,89.76,0,-43.15936,1.414032,385.6727,23.31254,23.03398,0.484177,0.459648,-10.98942,-15.9208,-10.45901,-7.053481,0,-2.030173,345.9576
2024-07-18 0100,15.50333333,91.76666667,0,-44.02325,1.956184,383.4921,23.12854,22.85261,0.4835346,0.459607,-11.57025,-16.61246,-11.08478,-7.788735,0,-1.475106,342.9001
2024-07-18 0130,15.304,93.40666667,0,-43.59703,1.276196,382.9597,22.93058,22.65684,0.4829478,0.4595718,-12.18742,-17.34204,-11.69079,-8.439503,0,-1.311659,341.9506
2024-07-18 0200,15.07033333,94.65,0,-44.69018,1.523841,381.9667,22.75785,22.48211,0.48222,0.4595117,-12.76455,-17.97827,-12.32744,-9.153157,0,-1.45526,340.2556
2024-07-18 0230,14.956,97.15666667,0,-38.44435,0.8272161,382.8108,22.58604,22.31531,0.4816593,0.4594685,-13.1723,-18.46502,-12.84314,-9.770072,0,-0.909399,346.1031
2024-07-18 0300,14.796,94.28666667,0,-40.98359,1.743968,382.7645,22.41033,22.14445,0.4809989,0.4594414,-13.62685,-18.97033,-13.2796,-10.27887,0,-1.500844,345.0258
2024-07-18 0330,14.54166667,93.89,0,-41.95446,1.811741,383.1222,22.26645,22.00285,0.4804813,0.4593997,-13.94346,-19.25155,-13.58669,-10.64829,0,-1.244472,344.224
2024-07-18 0400,13.59166667,98.08,0,-39.18895,1.657116,381.2433,22.14789,21.88442,0.4798574,0.4593557,-14.17627,-19.52641,-13.86941,-10.99685,0,-1.070332,344.7818
2024-07-18 0430,13.29533333,99.8,0.673333333,-34.49927,1.243037,380.6906,22.00265,21.74437,0.4792777,0.4593059,-14.39157,-19.8163,-14.17117,-11.35888,0,-1.182896,348.6172
2024-07-18 0500,13.32366667,99.8,15.84,-31.19804,0.8144728,380.7487,21.8354,21.58347,0.4787946,0.4592524,-14.73573,-20.2626,-14.52316,-11.7174,0,-0.938786,351.3039
2024-07-18 0530,13.86833333,99.8,88.15666667,-23.0028,2.496685,380.5056,21.68864,21.43621,0.4782609,0.4592056,-15.02797,-20.54869,-14.8571,-12.07669,0,6.64256,353.3569
2024-07-18 0600,15.27933333,99.8,242.5733333,3.487465,9.463605,383.9051,21.58129,21.31263,0.477729,0.4591616,-15.0427,-20.34705,-14.95563,-12.30605,0,43.45271,353.4034
2024-07-18 0630,17.51966667,94.07666667,404.3433333,52.71352,23.75486,393.9503,21.54348,21.24545,0.4772935,0.4591192,-14.42982,-19.01431,-14.4355,-12.12115,0,115.8057,354.613
2024-07-18 0700,18.75133333,82.92666667,603.0133333,90.39508,42.31685,407.7017,21.53717,21.18236,0.4768506,0.4590708,-13.06126,-16.44716,-13.18762,-11.3284,0,198.6435,341.7701
2024-07-18 0730,19.92766667,72.84133333,805.33,160.5741,59.4452,419.9805,21.81311,21.39195,0.4764765,0.4590049,-11.02489,-12.7862,-11.18556,-9.871114,0,295.7957,344.2042
2024-07-18 0800,21.16033333,67.883,1001.933333,232.9611,73.81513,433.1154,21.95338,21.53323,0.4762503,0.4589441,-8.994708,-8.143094,-8.615499,-7.946314,0,390.7988,349.0929
2024-07-18 0830,22.154,63.57933333,1199.366667,305.873,86.86655,445.7427,22.20148,21.77643,0.4760584,0.4589017,-7.064985,-2.336003,-5.507067,-5.765717,0,484.7364,353.7458
2024-07-18 0900,23.02166667,61.343,1355.8,376.1183,99.42979,458.2621,22.55222,22.11676,0.4758041,0.4588299,-5.055835,3.912165,-2.089033,-3.468147,0,575.3163,358.4939
2024-07-18 0930,23.878,56.64033333,1499,437.4612,108.2979,472.0543,22.93153,22.497,0.4755245,0.4587472,-2.826531,9.968645,1.455069,-1.168893,0,653.7292,364.0842
2024-07-18 1000,24.5,54.44166667,1640.6,495.7953,114.739,482.6815,23.37814,22.92632,0.4752013,0.4586571,-0.2292431,16.73844,5.352296,1.101056,0,723.8482,369.3678
2024-07-18 1030,24.80733333,52.64433333,1636.523333,549.2759,121.6018,490.5031,23.8672,23.4059,0.4749687,0.458562,2.529058,23.00639,9.352448,3.305168,0,788.3868,372.994
2024-07-18 1100,25.44466667,52.212,1886.3,445.028,96.46935,486.1883,24.4168,23.88461,0.4748707,0.4584589,5.506848,28.42725,13.29493,5.582343,0,648.1927,379.4929
2024-07-18 1130,25.879,52.14566667,1985.966667,532.788,117.4227,494.1448,24.72788,24.18877,0.4750348,0.4583594,7.709728,30.59478,16.25618,7.644018,0,752.9274,391.4281
2024-07-18 1200,25.89,52.32733333,1434.7,463.6724,101.6525,487.4141,25.01842,24.49741,0.4752622,0.4582518,9.588078,31.70968,18.1397,9.181564,0,651.2628,401.4762
2024-07-18 1230,25.07066667,55.70366667,826.4333333,512.6103,107.8741,499.86,25.29357,24.73308,0.4753588,0.4581435,11.29812,32.87383,19.54438,10.6417,0,718.4281,401.9163
2024-07-18 1300,25.665,53.64766667,922.8566667,715.1058,153.4917,515.6227,25.64934,25.08968,0.4754941,0.4580323,13.75118,36.34137,22.36506,12.84641,0,975.9061,408.3142
2024-07-18 1330,26.26366667,52.98033333,1729.436667,554.585,119.4035,509.0963,26.11726,25.52725,0.4755364,0.4579006,16.56827,40.55235,25.40175,15.12003,0,780.6809,402.4038
2024-07-18 1400,27.13166667,49.93966667,1935.7,480.0918,108.7806,496.6745,26.42288,25.94412,0.4758859,0.457788,18.67686,41.60864,27.49562,17.73884,0,682.886,402.6608
2024-07-18 1430,27.28533333,49.05233333,1625.616667,481.0136,109.8546,503.1963,26.46581,25.99519,0.4761811,0.4576724,17.76748,38.53893,26.00489,18.41094,0,695.3639,398.7006
2024-07-18 1500,26.69966667,50.50933333,899.35,455.8905,109.4417,499.3339,26.5212,26.13684,0.4765085,0.4575555,17.29461,36.9515,24.9447,19.11047,0,667.1022,397.5639
2024-07-18 1530,27.089,50.52033333,1267.533333,550.5984,132.0572,514.6674,26.57265,26.12092,0.4764935,0.4574204,16.58555,35.9508,23.53977,19.01362,0,783.0952,414.2278
2024-07-18 1600,27.15133333,49.20933333,1181.673333,318.4848,84.3911,488.6789,26.89617,26.40752,0.4765427,0.4572953,17.41029,36.72561,23.73832,19.54161,0,495.0095,396.5453
2024-07-18 1630,27.19233333,49.53633333,981.76,267.4719,77.17326,481.3397,26.81306,26.33914,0.476797,0.4571783,16.27892,32.04975,22.06524,18.9,0,430.8008,395.184
2024-07-18 1700,26.9,50.144,741.1733333,312.27,97.01522,486.2099,26.53892,26.08339,0.4768282,0.457065,14.14302,27.39765,19.60143,17.31194,0,502.4156,393.0795
2024-07-18 1730,26.54,50.36,592.8133333,178.1234,63.48151,470.4842,26.43865,26.046,0.4767159,0.4569444,12.60736,24.34848,17.6188,15.91405,0,324.7303,387.3587
2024-07-18 1800,26.38566667,52.349,427.25,142.5371,62.77548,465.8217,26.17776,25.8763,0.4766029,0.4568538,10.74584,20.3856,15.21532,14.6138,0,286.6935,384.4408
2024-07-18 1830,25.63966667,59.159,273.7133333,78.86104,44.29463,457.6359,25.894,25.65326,0.4763924,0.4567354,8.822658,15.89335,12.43484,12.83242,0,193.6995,387.0921
2024-07-18 1900,23.79533333,66.241,92.75333333,37.06006,30.56302,449.7246,25.67485,25.47747,0.4761238,0.4566462,6.982152,12.02784,9.935663,11.02719,0,130.4382,386.9095
2024-07-18 1930,21.99433333,73.59733333,25.78666667,-28.0899,9.517522,434.4877,25.51081,25.36945,0.475778,0.4565637,5.244558,8.688284,7.801586,9.350027,0,39.3793,376.536
2024-07-18 2000,20.60633333,77.66666667,1.533333333,-47.42133,2.590278,424.738,25.25776,25.15736,0.4754279,0.4564738,3.247433,4.934763,5.494604,7.517451,0,7.266714,372.6403
2024-07-18 2030,19.678,80.603,0.01,-53.61603,1.310221,419.1627,24.95366,24.86797,0.475017,0.4563964,1.157879,1.246024,2.981833,5.478219,0,-2.270534,369.1274
2024-07-18 2100,19.44333333,80.224,0,-53.6016,1.030595,415.0915,24.65543,24.56792,0.4745268,0.4563241,-0.6729592,-1.844391,0.6755667,3.491006,0,-2.959556,365.4801
2024-07-18 2130,18.53766667,84.60333333,0,-53.33496,1.733327,412.1587,24.40152,24.30636,0.4739767,0.4562497,-2.139723,-4.185334,-1.185395,1.796773,0,-2.426275,362.9833
2024-07-18 2200,18.156,85.78333333,0.016666667,-53.84171,1.432831,411.0774,24.16603,24.06082,0.4734164,0.4561993,-3.300981,-5.93777,-2.654927,0.4116626,0,-2.672669,361.3412
2024-07-18 2230,17.88966667,86.36666667,0.006666667,-50.45274,1.295131,405.9115,23.97612,23.86198,0.472869,0.4561285,-4.208566,-7.26089,-3.782765,-0.7223149,0,-2.559185,359.313
2024-07-18 2300,17.64033333,85.01333333,0.01,-49.77008,1.804694,403.9891,23.77784,23.6584,0.4723042,0.4560811,-5.05061,-8.53207,-4.797569,-1.726431,0,-1.974726,357.9985
2024-07-18 2330,17.24233333,86.52333333,0.01,-50.44126,1.82226,403.1967,23.59662,23.46516,0.4717433,0.4560299,-5.842505,-9.690824,-5.776194,-2.713305,0,-2.136536,356.7143
2024-07-19 0000,17.43366667,86.71,0.006666667,-44.27771,1.731431,405.8968,23.4293,23.28448,0.4712086,0.4559942,-6.414632,-10.52253,-6.549476,-3.537264,0,-1.690831,365.0413
2024-07-19 0030,17.64933333,85.9,0.01,-35.70381,0.8436976,403.845,23.3083,23.15,0.4706838,0.455943,-6.798894,-10.89714,-7.039546,-4.144063,0,-1.785135,370.7701
2024-07-19 0100,17.55166667,85.05,0.003333333,-32.44702,1.023645,403.6185,23.18498,23.01659,0.4701985,0.4558861,-7.027498,-10.93484,-7.221577,-4.520629,0,-1.365427,373.5605
2024-07-19 0130,17.085,85.02666667,0.013333333,-37.8311,1.245131,397.0669,23.08286,22.92383,0.4697132,0.4558416,-7.281611,-11.06052,-7.364439,-4.830145,0,-1.3099,361.7909
2024-07-19 0200,16.289,88.17666667,0.01,-45.19691,1.671124,395.3125,22.93775,22.78703,0.4692905,0.4557956,-7.863204,-11.84877,-7.776798,-5.242867,0,-1.770105,353.5568
2024-07-19 0230,15.67033333,91.36333333,0.003333333,-45.14743,1.233968,392.8068,22.78974,22.63621,0.4688205,0.4557401,-8.424314,-12.73739,-8.438967,-5.834123,0,-2.206397,351.0998
2024-07-19 0300,15.63233333,90.59,0,-39.87807,1.484098,389.166,22.64043,22.48904,0.468375,0.4557036,-8.911282,-13.48815,-9.053181,-6.416844,0,-1.42557,352.1976
2024-07-19 0330,15.79933333,88.92,0,-44.91701,2.033831,391.0396,22.45886,22.31619,0.4679351,0.4556678,-9.570602,-14.29207,-9.630926,-6.982083,0,-1.121795,349.2782
2024-07-19 0400,15.45233333,89.23333333,0,-48.10978,1.714833,391.1286,22.33136,22.17534,0.4674974,0.4556313,-10.01543,-14.82099,-10.11221,-7.502099,0,-1.835633,346.5694
2024-07-19 0430,14.762,92.74666667,0.6,-49.68395,1.777229,392.3047,22.22376,22.05173,0.4670496,0.4555919,-10.12516,-15.07262,-10.47259,-7.912898,0,-1.917539,346.3155
2024-07-19 0500,15.43966667,89.97,19.69666667,-45.49407,1.552599,388.8364,22.13534,21.95485,0.4666145,0.4555569,-10.13003,-15.10637,-10.66467,-8.175058,0,-1.504638,346.3996
2024-07-19 0530,16.04933333,88.59666667,94.08,-38.62424,4.189295,391.6986,22.01942,21.83399,0.4662031,0.4554977,-10.30808,-15.33443,-10.83169,-8.364066,0,9.679371,347.5843
2024-07-19 0600,17.34633333,84.92333333,291.8866667,-4.4094,13.39847,397.6782,21.9293,21.72919,0.4658051,0.4554328,-10.33684,-15.23194,-10.94622,-8.568673,0,53.45432,353.213
2024-07-19 0630,18.54466667,79.97033333,524.0433333,81.19677,33.27471,410.0045,21.88075,21.64888,0.4654369,0.4553788,-9.93897,-14.05773,-10.49518,-8.446359,0,156.7217,367.7544
2024-07-19 0700,19.774,74.19333333,625.3066667,165.8916,55.40781,420.6831,21.93582,21.67067,0.4651445,0.4553415,-8.898678,-11.04788,-8.931865,-7.658772,0,269.7952,372.1872
2024-07-19 0730,21.16866667,69.28433333,854.1266667,226.5814,67.97061,433.7124,22.11953,21.81563,0.4649053,0.4553014,-7.41644,-6.737158,-6.340424,-6.239158,0,342.7947,385.4697
2024-07-19 0800,21.97733333,66.33133333,606.2366667,279.9082,86.22838,444.3513,22.35242,22.04583,0.4647198,0.4552489,-5.756568,-2.046249,-3.170902,-4.535658,0,432.6228,377.8651
2024-07-19 0830,22.47733333,65.047,951.4366667,202.2,53.62646,443.3684,22.64617,22.35481,0.4646013,0.455184,-4.360058,2.515985,-0.1891012,-2.905497,0,292.3294,406.8654
2024-07-19 0900,23.62433333,61.28433333,1310.166667,300.4218,80.85178,451.2364,22.82313,22.56992,0.4645704,0.4551133,-3.233341,4.53415,2.003168,-1.509458,0,444.6757,387.8343
2024-07-19 0930,23.86733333,59.96133333,1210.166667,449.6612,115.1481,466.7199,23.01228,22.73996,0.4643475,0.4550352,-2.054468,7.285543,3.760324,-0.3279746,0,640.135,391.3941
2024-07-19 1000,24.225,59.25866667,1328.433333,402.666,100.634,464.9564,23.40655,23.13465,0.4641797,0.4549316,-0.3651586,12.75471,6.922079,1.249094,0,573.0505,395.2059
2024-07-19 1030,24.483,58.12766667,1150.333333,463.8113,113.4827,473.1651,23.65754,23.39567,0.4641113,0.4548455,1.023483,15.89825,9.521347,2.751001,0,652.48,397.979
2024-07-19 1100,23.96033333,59.831,808.27,441.021,105.4475,474.076,23.97985,23.6989,0.4640039,0.4547485,2.524404,19.34773,11.9011,4.215777,0,614.1588,406.3857
2024-07-19 1130,24.30733333,60.456,1050.213333,269.366,69.05763,459.5658,24.23222,24.03875,0.4641782,0.4546516,3.860526,21.61429,14.10181,5.783669,0,391.8276,406.1618
2024-07-19 1200,25.44066667,58.664,1568.5,362.1721,89.47754,468.2508,24.18224,24.03847,0.4643953,0.4545473,3.789093,19.45188,13.8191,6.46003,0,517.6146,402.2859
2024-07-19 1230,26.12266667,56.84566667,1497.666667,542.3547,126.4324,485.5158,24.30991,24.1315,0.4643534,0.4544481,4.358702,19.83703,13.64949,6.976979,0,755.6384,398.6646
2024-07-19 1300,26.945,54.09866667,1794.633333,533.5131,123.8619,490.1122,24.69754,24.52082,0.464226,0.4543446,6.475832,24.30657,15.73295,8.821839,0,746.0703,401.417
2024-07-19 1330,25.786,57.16033333,447.82,619.5485,141.4317,499.6706,25.04136,24.87509,0.4641775,0.4542359,8.654238,28.50274,18.36689,11.32182,0,853.6943,406.9565
2024-07-19 1400,25.36833333,60.03966667,413.3933333,172.8359,45.28332,465.7256,25.444,25.39149,0.4643857,0.4541171,10.58836,32.07793,20.71303,13.90463,0,262.0612,421.7836
2024-07-19 1430,25.299,61.12166667,324.8466667,139.7966,37.68067,459.0379,25.23895,25.33618,0.4649075,0.4540172,9.626082,27.51123,19.62823,14.72178,0,213.3971,423.1181
2024-07-19 1500,24.60166667,64.85666667,131.6266667,99.1763,26.08736,456.5753,24.98718,25.10905,0.465185,0.4539065,7.515193,21.1271,16.08796,13.07442,0,157.4502,424.3887
2024-07-19 1530,23.98233333,72.01566667,122.89,28.7144,9.912921,448.4603,24.82529,24.97377,0.4653456,0.45383,6.050967,16.85481,13.27801,11.338,0,61.92556,425.1621
2024-07-19 1600,21.27966667,87.29666667,69.09333333,30.58021,10.59822,447.5814,24.64005,24.78051,0.4653794,0.4537332,4.754077,12.87552,10.66008,9.662901,0.762,62.57558,426.1843
2024-07-19 1630,20.072,92.18666667,41.26666667,10.35065,4.120188,432.6505,24.61224,24.7294,0.4656025,0.4536552,3.914,9.887153,8.474158,8.075462,1.524,21.76127,425.3601
2024-07-19 1700,19.89433333,95.38666667,125.7833333,5.419145,3.457103,422.4467,24.38519,24.48951,0.4703269,0.4535817,2.8492,7.057191,6.385853,6.532174,0.762,13.77096,417.552
2024-07-19 1730,20.14766667,96.51,157.0166667,27.59865,8.690452,422.2015,23.96939,24.0669,0.5030178,0.4534782,1.324015,3.434228,3.801642,5.007268,0,46.62016,411.8704
2024-07-19 1800,20.445,94.49333333,162.4966667,35.85796,12.99398,425.5308,23.69302,23.84553,0.5114776,0.4534075,-0.1265741,0.04852123,1.865655,3.189962,0,70.63625,403.7465
2024-07-19 1830,20.69,92.04333333,56.66666667,37.87907,14.30406,426.6361,23.57548,23.74372,0.5091239,0.4533449,-0.6819778,-1.343209,1.22084,2.141468,0,73.68131,405.1379
2024-07-19 1900,20.609,89.18333333,10.68333333,5.20871,5.962986,425.6461,23.505,23.67576,0.5075542,0.4532976,-0.8603483,-2.098681,0.95986,1.55576,0,28.71681,408.101
2024-07-19 1930,20.38466667,89.29666667,2.75,-9.791623,1.438335,422.9735,23.42621,23.61694,0.5064005,0.4532305,-1.039145,-2.733137,0.692745,1.156927,0,6.401759,408.2185
2024-07-19 2000,20.18466667,90.63333333,0.323333333,-12.8002,0.4538804,421.7876,23.2953,23.50048,0.5054647,0.4531694,-1.477071,-3.774381,0.1684033,0.7097059,0,2.187859,407.2534
2024-07-19 2030,20.039,91.97,0,-18.07881,0.1369801,420.6069,23.17452,23.38347,0.5046211,0.453114,-1.999119,-4.859299,-0.4736287,0.1429127,0,0.5771886,402.0879
2024-07-19 2100,20.23666667,90.29,0,-20.62436,0.6050061,420.3708,23.06367,23.27423,0.5037514,0.4530528,-2.470469,-5.735804,-1.084978,-0.4338937,0,0.4463168,399.9052
2024-07-19 2130,20.166,90.28,0,-16.02008,2.12588,420.6468,22.94537,23.14992,0.5029806,0.4530157,-2.922848,-6.449517,-1.640912,-0.9509085,0,-0.8328352,407.5854
2024-07-19 2200,20.18666667,89.49,0,-16.31351,1.814474,420.5289,22.86252,23.05626,0.5022339,0.4529618,-3.262666,-6.890312,-2.060739,-1.383443,0,0.07889916,405.951
2024-07-19 2230,20.11733333,88.78333333,0,-15.7998,1.624367,420.0691,22.78367,22.97268,0.5015402,0.4529349,-3.495333,-7.08425,-2.338612,-1.706583,0,0.4142443,405.4794
2024-07-19 2300,19.83066667,89.12,0,-11.41366,1.209544,419.8689,22.70347,22.87373,0.500878,0.4528803,-3.652693,-7.284981,-2.574484,-1.982152,0,0.3663729,409.2984
2024-07-19 2330,19.797,88.62333333,0,-15.66354,1.488735,418.3558,22.64364,22.8056,0.5002526,0.4528221,-3.736122,-7.374069,-2.801697,-2.259757,0,0.3301051,403.8509
2024-07-20 0000,19.72333333,88.55666667,0,-15.64399,1.51266,418.063,22.54238,22.72119,0.4996747,0.4527792,-4.032804,-7.965655,-3.08466,-2.59677,0,0.2840877,403.6476
2024-07-20 0030,19.562,90.14666667,0,-14.50054,0.9852422,417.5718,22.45271,22.64155,0.4990795,0.452737,-4.474667,-8.575272,-3.417258,-2.975161,0,-0.1191149,404.1756
2024-07-20 0100,19.41166667,90.71,0,-11.47277,0.4674133,417.3959,22.36546,22.55959,0.4985053,0.4526904,-4.845835,-8.831059,-3.662254,-3.248107,0,-0.3565392,406.7471
2024-07-20 0130,18.922,94.02333333,0,-9.294859,0.2889833,416.8267,22.30017,22.49914,0.4979638,0.4526424,-5.162969,-8.758957,-3.79803,-3.376414,2.032,-0.7885957,408.6094
2024-07-20 0200,18.67033333,96.25,0,-6.502011,1.683083,414.8808,22.23334,22.42213,0.5222859,0.4525827,-5.408014,-8.678759,-3.870958,-4.418162,0,-1.151106,411.213
2024-07-20 0230,18.584,96.38,0,-9.553602,1.102207,414.0044,22.09826,22.27705,0.5666971,0.4525427,-6.25128,-9.766314,-4.297239,-4.817716,0,0.1553884,405.3976
2024-07-20 0300,18.47766667,96.34333333,0,-12.1209,0.9905136,413.3505,22.02293,22.22092,0.5606492,0.4524998,-6.678734,-10.5777,-4.728464,-4.91171,0,0.5234653,401.6967
2024-07-20 0330,18.37433333,95.18,0,-14.81828,1.084292,412.4102,21.95864,22.17537,0.5579038,0.4524699,-6.610221,-10.57147,-4.716179,-4.936192,0,0.7163343,397.9598
2024-07-20 0400,18.33566667,92.93666667,0,-11.17395,0.9176807,411.8094,21.88582,22.11506,0.5552406,0.4524175,-6.643698,-10.65151,-4.681743,-4.90866,0,1.109565,400.4435
2024-07-20 0430,18.376,92.12333333,0.113333333,-8.337058,0.8527224,411.4209,21.81693,22.06089,0.5538497,0.4523796,-6.747656,-10.76848,-4.712878,-4.94641,0,1.622163,402.3144
2024-07-20 0500,18.298,93.14,3.703333333,-5.844611,0.1354952,411.6329,21.74342,21.99904,0.5517817,0.4523346,-6.984639,-10.83621,-4.794821,-5.013735,0,1.2656,404.6582
2024-07-20 0530,18.39966667,93.47333333,19.26333333,-5.239995,0.1601611,411.47,21.6832,21.94421,0.5509138,0.4522705,-7.202178,-10.74468,-4.837107,-5.072638,0,2.490088,403.9001
2024-07-20 0600,18.65866667,91.32,58.16,0.8536705,1.324091,412.438,21.63707,21.89555,0.548574,0.4522458,-7.293785,-10.50321,-4.791214,-5.122469,0,10.42642,404.1894
2024-07-20 0630,18.806,90.51,132.3366667,15.8304,4.545335,414.2789,21.60411,21.84944,0.5482388,0.4521963,-7.203913,-10.06741,-4.625877,-5.174101,0,29.93001,404.7246
2024-07-20 0700,19.01366667,90.29,196.34,34.52319,8.149922,415.3593,21.59139,21.82241,0.5475181,0.4521577,-6.976044,-9.359371,-4.29316,-5.172335,0,53.31361,404.7188
2024-07-20 0730,19.32,88.90333333,300.1433333,55.8225,13.41953,420.1765,21.59399,21.80509,0.5467182,0.4521104,-6.700695,-8.437056,-3.831415,-5.044213,0,84.39134,405.0272
2024-07-20 0800,19.63833333,87.53,320.52,93.36085,23.75296,424.0733,21.66894,21.83127,0.5460521,0.4520704,-5.88207,-6.687004,-3.116751,-4.624653,0,134.4534,406.7337
2024-07-20 0830,19.885,86.49,393.7433333,89.57764,22.56522,427.0166,21.80861,21.94551,0.5453572,0.4520144,-4.59165,-4.109107,-1.943853,-3.71101,0,129.0876,410.0718
2024-07-20 0900,20.03066667,86.45333333,310.2833333,124.7935,29.75286,429.9366,21.94281,22.06636,0.5447619,0.45197,-3.273628,-1.744321,-0.601078,-2.543675,0,175.299,409.184
2024-07-20 0930,19.90666667,89.26666667,427.99,90.59644,21.54609,427.9097,22.11157,22.24587,0.5443979,0.4519111,-1.949383,0.3335357,0.6699879,-1.337629,0,129.4183,410.6339
2024-07-20 1000,20.019,88.82333333,498.88,125.2172,29.26057,428.4174,22.16253,22.3155,0.5437778,0.4518624,-1.053188,0.6686556,1.457232,-0.4539087,0,172.8523,410.0429
2024-07-20 1030,20.38266667,88.78333333,632.0166667,123.1321,31.16502,428.8323,22.2314,22.36668,0.5434141,0.4517984,-0.395819,0.5120094,1.77753,-0.1803371,0,172.9928,410.1367
2024-07-20 1100,20.73966667,87.75,508.38,168.0224,40.86089,435.4501,22.24342,22.35862,0.543196,0.4517649,0.2316066,0.8646825,2.146093,-0.05679327,0,231.9194,412.414
2024-07-20 1130,21.01166667,87.01666667,668.1466667,151.6861,36.12381,436.6747,22.3906,22.47278,0.5427426,0.4517096,1.21719,2.475792,2.892372,0.3986019,0,210.1851,414.2994
