"Intervals","days","Tair_mean","Tsoil_mean","RH_mean","VPD_mean","GR_mean","Rn_mean","PAR_mean","H_f_mean","H_fqc_mean","LE_f_mean","LE_fqc_mean","ET_f_mean","ET_fqc_mean","NEE_uStar_f_mean","NEE_uStar_fqc_mean","GPP_uStar_f_mean","GPP_DT_uStar_mean","Reco_uStar_mean","Reco_DT_uStar_mean","H_fsd_mean","LE_fsd_mean","NEE_uStar_fsd_mean","Rg_fsd_mean","Tair_fsd_mean","Tsoil_fsd_mean","VPD_fsd_mean","ET_fsd_mean","Reco_DT_uStar_SD_mean","GPP_DT_uStar_SD_mean","P_sum","GR_sum","Rn_sum","PAR_sum","H_f_sum","LE_f_sum","ET_f_sum","NEP_uStar_f_sum","GPP_uStar_f_sum","GPP_DT_uStar_sum","Reco_uStar_sum","Reco_DT_uStar_sum","H_fsd_sum","LE_fsd_sum","NEP_uStar_fsd_sum","Rg_fsd_sum","Tair_fsd_sum","Tsoil_fsd_sum","VPD_fsd_sum","ET_fsd_sum","Reco_DT_uStar_SD_sum","GPP_DT_uStar_SD_sum","bowen_ratio_f","evaporative_fraction","closure_fraction","CUP","GSL","H_orig","LE_orig","NEE_uStar_orig"
"-","-","C","C","%","Pa","W+1m-2","W+1m-2","umol+1m-2s-1","W+1m-2","-","W+1m-2","-","mm hour-1","-","umol+1s-1m-2","-","umol+1s-1m-2","umol+1s-1m-2","umol+1s-1m-2","umol+1s-1m-2","W+1m-2","W+1m-2","umol+1s-1m-2","-","C","C","hPa","mm hour-1","umol+1s-1m-2","umol+1s-1m-2","mm day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","mm day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","g(C) m-2 day-1","MJ m-2 day-1","C day-1","C day-1","hPa day-1","mm day-1","g(C) m-2 day-1","g(C) m-2 day-1","-","-","-","days day-1","days day-1","%","%","%"
"2024-06-21",1,27.6489,24.1364,69.7456,12.4878,290.345,192.834,620.448,18.4809,0.0416667,148.39,0.0625,12208.5,0.0625,3.64208,0.0833333,5.81076,8.54498,9.45283,11.5293,17.0822,23.7159,0.965406,15.3121,4.30004,1.24368,5.03667,1951.55,0.297192,0.249043,1.016,25.0858,16.6609,11.7301,1.59675,12.8209,293003,-3.77611,6.02459,8.85943,9.8007,11.9535,1.4759,2.04906,1.00093,1.32297,206.402,59.6965,241.76,46837.3,0.308129,0.258208,0.124543,0.88925,0.865361,0,1,95.8,93.8,91.7
"2024-06-22",1,25.2507,24.4319,75.9946,8.78054,254.965,162.98,544.216,29.2055,0.125,116.526,0.0833333,9567.41,0.0833333,0.890063,0.208333,8.05612,7.94906,8.94618,9.79188,15.6234,21.5152,1.07897,14.5028,4.36572,1.27862,4.64912,1766.66,0.385032,0.236231,0.762,22.029,14.0815,10.2889,2.52336,10.0678,229618,-0.922817,8.35259,8.24158,9.2754,10.1522,1.34986,1.85891,1.11867,1.25304,209.555,61.3739,223.158,42399.9,0.399201,0.244924,0.250636,0.799593,0.894164,0,1,87.5,91.7,79.2
"2024-06-23",1,25.4612,24.008,68.5312,13.3415,339.429,213.237,734.955,73.0045,0.1875,126.557,0.229167,10404.2,0.229167,3.16075,0.354167,4.89601,5.97495,8.05676,8.14244,18.1597,24.1981,1.26542,12.9062,4.8525,1.31742,4.82725,1988.52,0.723672,0.801264,0,29.3266,18.4237,13.895,6.30759,10.9345,249700,-3.27706,5.07619,6.19483,8.35325,8.44208,1.569,2.09072,1.31199,1.11509,232.92,63.2364,231.708,47724.4,0.750303,0.830751,0.576851,0.634175,0.935865,0,1,81.2,77.1,64.6
"2024-06-24",1,31.0368,25.3019,56.9067,23.6003,333.91,204.75,724.028,61.7602,0,119.077,0.0208333,9845.15,0.0208333,3.19732,0,4.79556,4.16273,7.99288,7.61908,12.9776,17.5331,0.888399,12.9832,5.01372,1.15467,4.93987,1446.28,0.623741,0.583853,0,28.8498,17.6904,13.6884,5.33608,10.2882,236283,-3.31498,4.97203,4.31592,8.28702,7.89946,1.12126,1.51486,0.921092,1.12175,240.658,55.4243,237.114,34710.7,0.646694,0.605339,0.51866,0.658475,0.88321,0,1,100,97.9,100
"2024-06-25",1,29.2479,26.2348,60.9596,17.4612,292.453,187.873,656.666,48.5797,0.104167,98.3791,0.145833,8111.2,0.145833,2.5381,0.229167,5.23492,4.53812,7.77302,7.85203,15.1145,24.2747,0.891052,15.0752,4.8802,1.27947,4.87527,2000.63,0.485438,0.392898,8.128,25.2679,16.2323,12.4149,4.19729,8.49996,194669,-2.6315,5.42757,4.70512,8.05906,8.14098,1.30589,2.09733,0.923842,1.3025,234.25,61.4145,234.013,48015.1,0.503302,0.407356,0.493801,0.669433,0.782222,0,1,89.6,85.4,77.1
"2024-06-26",1,24.6085,25.7074,69.2991,-9999,342.404,208.245,736.267,61.9465,0.208333,101.068,0.25,8294,0.25,3.68317,0.291667,3.52982,5.96411,7.21299,8.6774,19.0571,27.6157,1.30565,13.3921,4.86486,1.21499,4.95662,2267.57,0.508592,0.475746,1.27,29.5837,17.9924,13.9198,5.35218,8.73232,199056,-3.81871,3.65971,6.18359,7.47843,8.99673,1.64654,2.386,1.3537,1.15708,233.513,58.3195,237.918,54421.7,0.527309,0.493253,0.612917,0.619995,0.782802,0,1,79.2,75,70.8
"2024-06-27",1,23.1338,23.5544,77.0828,6.77475,106.511,56.4535,234.9,-0.00614192,0.145833,59.6364,0.166667,4876.03,0.166667,2.9337,0.291667,3.10773,4.6871,6.04143,7.9272,9.23603,12.9352,1.01172,9.70435,4.5612,1.01049,4.27268,1057.61,0.662069,0.583236,0.254,9.20253,4.87758,4.44101,-0.000530662,5.15258,117025,-3.04166,3.2221,4.85958,6.26375,8.21892,0.797993,1.1176,1.04895,0.838455,218.937,48.5034,205.089,25382.7,0.686433,0.6047,-0.000102989,1.0001,1.05627,0,1,85.4,83.3,70.8
"2024-06-28",1,26.333,24.3277,73.5323,9.91125,237.165,144.167,526.64,54.8592,0.104167,73.1219,0.125,6006.78,0.125,1.20329,0.1875,4.88606,5.14593,6.08936,7.23687,19.1297,23.0655,1.05717,16.7485,4.77313,1.08946,4.84641,1896.03,0.712646,0.617398,0,20.4911,12.456,9.95661,4.73983,6.31774,144163,-1.24757,5.06587,5.3353,6.31344,7.50318,1.65281,1.99286,1.09608,1.44707,229.11,52.2939,232.628,45504.6,0.738871,0.640118,0.750242,0.571349,0.887727,0,1,89.6,87.5,81.2
"2024-06-29",1,22.0055,24.2913,65.6785,9.8906,341.549,198.487,744.552,111.854,0.0625,79.1325,0.125,6472.32,0.125,1.30897,0.1875,4.94771,4.13316,6.25668,5.40782,22.1064,25.084,0.970652,13.4902,4.86342,1.20412,4.94257,2051.83,0.467347,0.367629,0,29.5098,17.1493,14.0764,9.66419,6.83705,155336,-1.35714,5.12979,4.28526,6.48693,5.60683,1.90999,2.16726,1.00637,1.16555,233.444,57.7976,237.243,49244,0.484546,0.381157,1.4135,0.414335,0.96221,0,1,93.8,87.5,81.2
"2024-06-30",1,19.7598,23.1551,63.6405,9.86934,330.809,188.438,721.87,97.4897,0.270833,70.3387,0.145833,5744.72,0.145833,2.04312,0.458333,4.19363,3.45022,6.23676,4.3428,15.8698,22.5446,1.08401,13.6228,4.8867,0.800367,5.02779,1842.61,0.646612,0.578025,0,28.5819,16.2811,13.6476,8.42311,6.07727,137873,-2.11831,4.34796,3.57719,6.46627,4.50262,1.37115,1.94785,1.1239,1.17701,234.561,38.4176,241.334,44222.6,0.670408,0.599297,1.386,0.419111,0.890628,0,1,72.9,85.4,54.2
"2024-07-01",1,19.6798,-9999,88.0757,-9999,104.766,-9999,222.664,0.408002,0.791667,44.4398,0.8125,3619.59,0.8125,3.9206,0.895833,2.36883,2.08022,6.28943,4.95998,16.4533,13.1107,2.85976,8.91106,4.64443,1.4926,4.08358,1065.73,0.989223,0.0121566,132.842,9.05175,-9999,4.20966,0.0352514,3.8396,86870.1,-4.06488,2.456,2.15678,6.52088,5.14251,1.42157,1.13277,2.965,0.769916,222.933,71.6447,196.012,25577.5,1.02563,0.0126039,0.009181,0.990903,-9999,0,1,25,22.9,16.7
"2024-07-02",1,22.5013,-9999,93.1797,-9999,138.788,-9999,292.995,11.4404,1.02083,53.3413,1.02083,4362.81,1.02083,4.40131,1.02083,2.6108,2.77595,7.01211,5.95387,-9999,-9999,-9999,13.2802,3.87709,-9999,3.25286,-9999,-9999,-9999,19.304,11.9913,-9999,5.53934,0.988453,4.60869,104707,-4.56328,2.70687,2.87811,7.27015,6.17297,-9999,-9999,-9999,1.14741,186.1,-9999,156.137,-9999,-9999,-9999,0.214476,0.8234,-9999,0,1,0,0,0
"2024-07-03",1,21.8189,-9999,79.4816,-9999,245.912,-9999,514.211,30.3515,0.375,105.266,0.375,8616.79,0.375,3.48387,0.5,3.98959,3.98431,7.47346,6.68199,20.8343,28.1474,1.441,15.4401,3.66364,1.25412,3.05206,2305.53,0.701893,0.611269,0,21.2468,-9999,9.72162,2.62237,9.09495,206803,-3.61208,4.1364,4.13093,7.74848,6.92789,1.80009,2.43194,1.49403,1.33403,175.855,60.1976,146.499,55332.8,0.727723,0.633763,0.288333,0.776197,-9999,0,1,62.5,62.5,52.1
"2024-07-04",1,22.0356,23.4441,75.0542,-9999,287.111,172.88,600.237,41.3887,0.208333,123.027,0.270833,10066.9,0.270833,2.70384,0.458333,6.35206,4.6997,9.0559,7.68145,19.7816,24.9431,1.27335,16.0276,3.482,1.01497,2.73408,2040.52,0.919151,0.673098,5.08,24.8064,14.9369,11.348,3.57599,10.6295,241607,-2.80334,6.58582,4.87265,9.38915,7.96413,1.70913,2.15508,1.3202,1.38479,167.136,48.7186,131.236,48972.6,0.952975,0.697868,0.336421,0.748267,0.951037,0,1,79.2,72.9,54.2
"2024-07-05",1,21.2229,23.1109,68.6394,-9999,336.921,196.007,719.226,59.9076,0.145833,128.252,0.104167,10491,0.104167,3.11711,0.270833,6.36614,5.0329,9.48325,8.07031,23.2578,25.3946,0.985904,14.0178,3.21229,0.800618,2.582,2078.16,0.856514,1.01709,0,29.11,16.935,13.5976,5.17602,11.081,251785,-3.23182,6.60041,5.21811,9.83223,8.3673,2.00947,2.1941,1.02219,1.21114,154.19,38.4297,123.936,49875.8,0.888034,1.05452,0.467107,0.681613,0.959965,0,1,87.5,89.6,75
"2024-07-06",1,20.9442,-9999,78.0535,-9999,213.598,-9999,450.022,26.0389,0.5,82.3418,0.5625,6747.61,0.5625,4.02811,0.6875,5.16853,3.65181,9.19664,8.21536,18.844,25.7145,1.62839,17.2105,3.45725,0.919824,2.43196,2107.15,1.5125,168.502,3.302,18.4548,-9999,8.50808,2.24976,7.11433,161943,-4.17634,5.35873,3.78619,9.53507,8.51769,1.62812,2.22173,1.68832,1.48698,165.948,44.1515,116.734,50571.6,1.56816,174.703,0.316229,0.759746,-9999,0,1,50,43.8,33.3
"2024-07-07",1,20.3983,-9999,81.8308,-9999,293.915,-9999,605.113,46.4717,1.0625,110.905,1.0625,9072.39,1.0625,2.73848,1.125,6.30073,5.47111,9.03922,8.63887,-9999,-9999,-9999,16.0396,3.61761,-9999,2.61268,-9999,-9999,-9999,0.254,25.3942,-9999,11.4402,4.01515,9.58222,217737,-2.83926,6.5326,5.67245,9.37186,8.95678,-9999,-9999,-9999,1.38583,173.645,-9999,125.409,-9999,-9999,-9999,0.419021,0.704711,-9999,0,1,0,0,0
"2024-07-08",1,21.0142,-9999,75.6201,-9999,355.662,-9999,716.387,52.3421,0.645833,145.499,0.625,11906.1,0.625,3.12245,0.729167,6.46613,6.97721,9.58857,9.65571,18.269,22.104,1.15696,14.2518,3.71608,1.06878,2.64252,1811.87,1.46102,240.076,0,30.7292,-9999,13.544,4.52236,12.5711,285747,-3.23735,6.70408,7.23398,9.94143,10.011,1.57844,1.90979,1.19953,1.23135,178.372,51.3014,126.841,43484.8,1.51478,248.911,0.359742,0.735433,-9999,0,1,43.8,43.8,27.1
"2024-07-09",1,23.0754,23.6287,72.3702,9.9997,310.902,191.786,675.161,40.5055,0.291667,120.189,0.395833,9860.52,0.395833,3.23791,0.5625,6.20765,7.18526,9.44556,10.1027,10.6232,19.8606,1.17015,13.8216,3.9284,0.872909,2.69189,1628.91,1.46415,211.582,0,26.8619,16.5703,12.7645,3.49967,10.3843,236653,-3.35706,6.4361,7.44968,9.79316,10.4745,0.917844,1.71596,1.21321,1.19419,188.563,41.8996,129.211,39093.9,1.51803,219.368,0.337015,0.747935,0.837886,0,1,70.8,60.4,45.8
"2024-07-10",1,23.5778,23.8557,75.1143,9.15459,291.051,179.219,611.197,32.1496,0.354167,126.57,0.333333,10393.3,0.333333,2.195,0.604167,7.29194,6.82261,9.48694,9.82704,10.1618,17.9861,1.4659,13.4957,3.96669,1.02786,2.65334,1476.11,1.33488,1.17606,0,25.1468,15.4845,11.5552,2.77773,10.9357,249440,-2.27577,7.56028,7.07369,9.83606,10.1887,0.877983,1.554,1.51984,1.16603,190.401,49.3373,127.36,35426.7,1.384,1.21934,0.254006,0.797444,0.885619,0,1,64.6,66.7,39.6
"2024-07-11",1,22.8533,23.8388,75.2462,8.7448,328.1,201.584,692.832,47.6009,0.291667,124.801,0.3125,10237.4,0.3125,3.1502,0.5625,6.23671,6.62991,9.38691,9.22075,11.7236,18.737,1.20728,13.0185,3.96804,0.897919,2.52778,1535.85,0.832956,0.748298,0,28.3479,17.4168,13.0986,4.11272,10.7828,245698,-3.26612,6.46622,6.87389,9.73235,9.56007,1.01292,1.61888,1.25171,1.1248,190.466,43.1001,121.333,36860.3,0.863608,0.775835,0.381413,0.723896,0.85524,0,1,70.8,68.8,45.8
"2024-07-12",1,25.0531,24.4873,80.584,7.31165,318.722,202.318,676.219,59.0713,0.0625,128.435,0.104167,10549.2,0.104167,3.19238,0.229167,6.49053,6.54634,9.6829,9.12148,9.69982,13.12,1.02068,12.8155,3.93081,0.981843,2.49388,1076.26,0.624921,0.422013,0,27.5376,17.4803,12.7845,5.10376,11.0968,253180,-3.30986,6.72938,6.78724,10.0392,9.45715,0.838064,1.13357,1.05824,1.10726,188.679,47.1285,119.706,25830.3,0.647918,0.437543,0.459931,0.684964,0.926792,0,1,93.8,89.6,79.2
"2024-07-13",1,27.529,25.6905,77.2474,9.7365,282.41,177.686,606.047,31.6017,0.0416667,127.025,0.0625,10458.1,0.0625,4.32204,0.0833333,5.97766,6.50685,10.2997,9.94335,8.4176,12.7765,0.831719,13.9415,4.00542,0.844664,2.51374,1051.22,0.879151,2.00301,0,24.4002,15.3521,11.4579,2.73038,10.9749,250994,-4.4811,6.19763,6.7463,10.6787,10.3093,0.727281,1.10389,0.862327,1.20454,192.26,40.5439,120.659,25229.3,0.911504,2.07672,0.248783,0.800779,0.892733,0,1,95.8,93.8,91.7
"2024-07-14",1,26.9157,25.9451,74.6113,10.8386,308.503,190.724,653.549,36.8241,0.145833,131.797,0.229167,10850.1,0.229167,2.69574,0.333333,7.65218,7.82177,10.3479,11.0515,9.73203,16.8362,0.904969,12.9899,3.85221,0.883606,2.42858,1385.35,0.958402,2.35411,0,26.6546,16.4786,12.3559,3.1816,11.3873,260403,-2.79494,7.93378,8.10961,10.7287,11.4582,0.840847,1.45465,0.938272,1.12232,184.906,42.4131,116.572,33248.4,0.993671,2.44074,0.279399,0.781617,0.884112,0,1,85.4,77.1,66.7
"2024-07-15",1,27.886,26.2901,78.2389,9.74568,285.494,182.861,616.816,30.2509,0.145833,117.757,0.208333,9702.26,0.208333,3.04557,0.291667,7.49695,8.24968,10.5425,11.5656,8.98741,14.1208,1.01437,15.5174,3.7155,0.873461,2.47408,1162.12,0.709235,0.429379,0,24.6667,15.7992,11.6615,2.61368,10.1742,232854,-3.15765,7.77284,8.55327,10.9305,11.9912,0.776512,1.22004,1.0517,1.34071,178.344,41.9261,118.756,27891,0.735335,0.44518,0.256891,0.795614,0.809404,0,1,85.4,79.2,70.8
"2024-07-16",1,23.0783,25.1955,74.005,8.00733,214.554,121.747,480.482,19.9484,0.229167,82.7108,0.25,6771.29,0.25,2.51267,0.354167,7.37965,7.49416,9.89231,10.6155,10.398,15.1328,1.07451,13.5842,3.78716,1.02177,2.66042,1238.72,0.733207,0.478575,0,18.5374,10.519,9.08394,1.72354,7.14622,162511,-2.60514,7.65122,7.76994,10.2564,11.0062,0.898389,1.30747,1.11405,1.17367,181.784,49.0451,127.7,29729.2,0.760189,0.496187,0.241182,0.805684,0.843214,0,1,77.1,75,64.6
"2024-07-17",1,21.7623,24.5936,71.7479,8.92124,315.723,186.847,687.095,47.6663,0.145833,114.454,0.125,9372.33,0.125,1.44138,0.3125,8.15162,8.42417,9.593,10.4339,10.592,14.4048,1.05651,13.6711,3.64843,0.851375,2.34889,1178.78,0.694738,0.639007,0,27.2785,16.1436,12.9902,4.11837,9.88882,224936,-1.49442,8.4516,8.73418,9.94603,10.8179,0.915147,1.24458,1.09539,1.18119,175.124,40.866,112.747,28290.7,0.720305,0.662523,0.416467,0.705982,0.867661,0,1,85.4,87.5,68.8
"2024-07-18",1,20.9612,23.9158,72.5354,8.39273,291.909,173.36,610.949,51.9667,0.229167,109.48,0.229167,8960.06,0.229167,1.40637,0.354167,7.81118,8.40613,9.21756,10.5978,11.3685,15.2613,1.08641,14.1478,3.68662,0.878689,2.42936,1248.73,0.739107,0.687747,0,25.2209,14.9783,11.5505,4.48993,9.45903,215041,-1.45812,8.09863,8.71548,9.55677,10.9878,0.982239,1.31858,1.12639,1.22237,176.958,42.1771,116.61,29969.5,0.766306,0.713056,0.474671,0.678118,0.93128,0,1,77.1,77.1,64.6
"2024-07-19",1,20.6351,23.3008,79.2331,5.7125,182.361,110.711,369.844,28.534,0.125,85.4198,0.166667,6982.74,0.166667,3.15397,0.3125,5.53898,6.38601,8.69295,11.0386,8.63199,13.8249,1.05297,17.5313,3.90113,0.93101,2.35812,1128.24,0.302043,0.231086,3.048,15.756,9.56545,6.99223,2.46534,7.38027,167586,-3.27004,5.74282,6.62102,9.01286,11.4448,0.745804,1.19447,1.09172,1.51471,187.254,44.6885,113.19,27077.6,0.313158,0.23959,0.334044,0.7496,1.02929,0,1,87.5,83.3,68.8
"2024-07-20",1,19.8928,22.5993,90.0369,2.42484,101.696,61.8502,230.043,11.7521,0.145833,49.2046,0.375,4010.41,0.375,6.32888,0.395833,1.78304,5.76495,8.11192,11.512,7.21427,11.7609,1.15173,8.13032,4.05753,0.931802,2.66633,957.647,0.528511,3.11003,2.032,8.78649,5.34386,4.34917,1.01538,4.25128,96249.8,-6.56178,1.84866,5.9771,8.41044,11.9357,0.623313,1.01614,1.19411,0.70246,194.762,44.7265,127.984,22983.5,0.54796,3.22448,0.238842,0.807205,0.985554,0,1,85.4,62.5,60.4
"2024-07-21",1,20.9715,23.1921,83.718,5.15409,264.715,172.04,549.127,50.1497,0.3125,103.914,0.395833,8499.86,0.395833,2.20113,0.625,6.06437,8.12818,8.2655,11.1046,12.2316,20.4606,1.37282,14.9788,3.66895,0.901131,2.5015,1670.17,1.65402,17.3284,0,22.8714,14.8643,10.3817,4.33293,8.97814,203997,-2.28213,6.28754,8.42729,8.56967,11.5132,1.05681,1.76779,1.42334,1.29416,176.109,43.2543,120.072,40084,1.71489,17.9661,0.482609,0.674487,0.895509,0,1,68.8,60.4,37.5
"2024-07-22",1,21.9482,23.3706,82.4961,5.95217,246.877,154.081,500.608,42.1618,0.541667,94.967,0.604167,7776.82,0.604167,2.06078,0.770833,6.08683,7.59343,8.1476,9.88841,13.8616,18.4186,1.17418,17.3654,3.59336,0.883386,2.53885,1509.07,2.19581,23.1358,0,21.3302,13.3126,9.46445,3.64278,8.20515,186644,-2.13661,6.31082,7.87287,8.44743,10.2523,1.19765,1.59137,1.21739,1.50037,172.481,42.4025,121.865,36217.6,2.27661,23.9872,0.443963,0.692539,0.889979,0,1,45.8,39.6,22.9
"2024-07-23",1,22.6198,23.665,82.2088,6.40873,281.697,176.727,585.306,51.1923,0.375,118.23,0.395833,9693.78,0.395833,0.952192,0.541667,7.14251,7.41833,8.09471,9.10524,17.5158,20,1.19607,12.157,3.42459,0.859961,2.3025,1639.9,2.03176,2.12672,0,24.3387,15.2692,11.0657,4.42302,10.2151,232651,-0.987233,7.40535,7.69133,8.39259,9.44031,1.51337,1.728,1.24008,1.05036,164.38,41.2781,110.52,39357.7,2.10653,2.20499,0.432989,0.697842,0.958668,0,1,62.5,60.4,45.8
"2024-07-24",1,24.4945,24.1952,80.1197,8.16288,279.205,172.352,575.265,43.638,0.3125,116.256,0.375,9554.13,0.375,1.56693,0.583333,6.32236,7.30715,7.88929,9.13198,14.5377,18.6876,1.08152,11.5612,3.55495,0.878751,2.26641,1535.88,2.02335,2.14486,0,24.1233,14.8912,10.8759,3.77032,10.0445,229299,-1.62459,6.55503,7.57606,8.17962,9.46804,1.25606,1.61461,1.12132,0.998885,170.638,42.18,108.787,36861.1,2.09781,2.22379,0.375362,0.727082,0.927718,0,1,68.8,62.5,41.7
"2024-07-25",1,25.4091,24.853,84.004,6.7669,277.46,175.961,582.207,44.869,0.229167,103.72,0.25,8530.81,0.25,1.78068,0.5,5.83056,7.27768,7.61125,9.21749,14.2151,17.8384,1.01023,11.897,3.49269,0.903589,2.36437,1466.56,1.7569,1.42396,0,23.9726,15.203,11.0071,3.87669,8.96139,204740,-1.84621,6.04513,7.54549,7.89134,9.55669,1.22818,1.54124,1.04741,1.0279,167.649,43.3723,113.49,35197.3,1.82155,1.47636,0.432599,0.698032,0.844444,0,1,77.1,75,50
"2024-07-26",1,26.0682,25.4613,77.9149,9.11193,285.549,170.708,610.889,48.3896,0.0625,117.763,0.104167,9685.57,0.104167,1.56506,0.25,5.70656,7.00116,7.27161,9.27066,13.2095,14.8657,0.827647,11.7193,3.39446,0.924242,2.37403,1221.94,1.36726,0.83483,0,24.6714,14.7492,11.5494,4.18086,10.1747,232454,-1.62265,5.91656,7.2588,7.53921,9.61182,1.1413,1.2844,0.858104,1.01255,162.934,44.3636,113.953,29326.6,1.41758,0.865552,0.410907,0.708764,0.973312,0,1,93.8,89.6,75
"2024-07-27",1,25.5207,25.503,74.6423,9.43289,282.217,164.859,621.73,55.3366,0.0416667,113.022,0.0625,9284.76,0.0625,1.09764,0.0833333,5.56516,7.06653,6.66279,9.37329,12.9495,15.272,0.807201,12.3381,3.45544,0.926231,2.55947,1254.02,0.929031,0.62562,0,24.3836,14.2438,11.7544,4.78108,9.7651,222834,-1.13803,5.76995,7.32658,6.90798,9.71822,1.11884,1.3195,0.836906,1.06601,165.861,44.4591,122.855,30096.5,0.963219,0.648643,0.489609,0.671317,1.02123,0,1,95.8,93.8,91.7
"2024-07-28",1,24.7649,25.2628,80.231,7.1072,246.024,144.864,523.854,54.9754,0.0416667,93.5171,0.0833333,7675.71,0.0833333,0.937552,0.0833333,5.10063,7.11442,6.03818,9.71697,12.6105,13.5349,0.865485,16.4583,3.51138,0.945618,2.79985,1110.2,0.877972,0.486379,0,21.2565,12.5162,9.90394,4.74987,8.07988,184217,-0.972054,5.28833,7.37623,6.26039,10.0746,1.08954,1.16941,0.897335,1.42199,168.546,45.3897,134.393,26644.8,0.910282,0.504278,0.587864,0.629777,1.02505,0,1,95.8,91.7,93.8
"2024-07-29",1,26.7208,26.1876,84.7449,6.73428,281.309,173.005,628.702,64.4595,0.125,78.5818,0.145833,6466.82,0.145833,1.8655,0.3125,4.52782,7.09566,6.39333,10.4402,13.6894,17.8492,0.755904,13.2558,3.31428,0.759897,2.69634,1468.82,1.35666,1.34462,0,24.3051,14.9476,11.8862,5.5693,6.78947,155204,-1.93415,4.69444,7.35678,6.6286,10.8244,1.18276,1.54218,0.783721,1.1453,159.086,36.4751,129.424,35251.6,1.40658,1.39411,0.820285,0.549365,0.826805,0,1,87.5,85.4,68.8
"2024-07-30",1,26.165,26.1191,75.7368,8.57954,279.151,174.562,602.805,70.5277,0.0208333,96.7699,0.125,7943.81,0.125,1.25153,0.166667,5.28194,6.8408,6.53347,10.5542,14.9149,15.8615,0.82588,15.458,3.38566,0.81401,2.76717,1302.73,1.30864,1.08929,0,24.1186,15.0822,11.3966,6.09359,8.36092,190652,-1.29759,5.47631,7.09254,6.7739,10.9426,1.28865,1.37043,0.856272,1.33557,162.512,39.0725,132.824,31265.4,1.3568,1.12938,0.728818,0.57843,0.958384,0,1,97.9,87.5,87.5
"2024-07-31",1,25.1205,-9999,82.6586,-9999,226.208,-9999,484.168,49.4703,0.5,70.2787,0.5,5784.43,0.5,3.50084,0.520833,3.18212,5.36615,6.68296,10.8101,20.1681,25.0014,1.03175,16.2482,3.62753,1.07143,2.56111,2058.89,1.32959,1.24604,48.006,19.5443,-9999,9.15364,4.27423,6.07208,138826,-3.62967,3.29922,5.56362,6.92889,11.208,1.74252,2.16012,1.06972,1.40385,174.121,51.4286,122.933,49413.3,1.37851,1.29189,0.703915,0.586884,-9999,0,1,52.1,52.1,50
"2024-08-01",1,22.9724,-9999,83.8402,-9999,313.101,-9999,664.141,43.6777,0.333333,129.473,0.375,10619.7,0.375,2.89384,0.5625,3.74139,7.06311,6.63523,11.0205,24.442,21.4767,1.06918,12.7504,3.84171,0.902238,2.67562,1762.8,1.37641,1.5117,0,27.0519,-9999,12.5562,3.77375,11.1865,254873,-3.00033,3.87908,7.32304,6.87941,11.4261,2.11179,1.85559,1.10853,1.10163,184.402,43.3074,128.43,42307.3,1.42706,1.56733,0.33735,0.747747,-9999,0,1,66.7,62.5,43.8
"2024-08-02",1,24.9581,25.5418,79.6363,8.60823,310.667,179.766,665.66,40.8025,0.229167,117.242,0.229167,9640.31,0.229167,3.26373,0.458333,3.90461,7.41458,7.16834,11.8452,16.1192,23.09,0.979348,12.7035,4.49721,0.733102,2.67712,1897.99,1.33201,26.4081,0,26.8416,15.5318,12.5849,3.52533,10.1297,231367,-3.38383,4.0483,7.68743,7.43214,12.2811,1.3927,1.99498,1.01539,1.09758,215.866,35.1889,128.502,45551.8,1.38102,27.3799,0.348019,0.741829,0.879166,0,1,77.1,77.1,54.2
"2024-08-03",1,25.4593,25.7747,75.5341,9.9015,312.863,189.496,660.908,45.5859,0.3125,157.35,0.333333,12941.1,0.333333,2.30989,0.541667,5.2361,7.99819,7.546,12.3452,17.473,27.1384,0.961354,13.3251,4.91518,0.78727,2.65511,2232.95,1.46449,33.5346,0,27.0313,16.3724,12.4951,3.93862,13.595,310587,-2.3949,5.42879,8.29252,7.82369,12.7996,1.50967,2.34476,0.996732,1.15129,235.928,37.789,127.445,53590.8,1.51838,34.7687,0.289711,0.775368,1.07093,0,1,68.8,66.7,47.9
"2024-08-04",1,26.6311,26.0081,72.288,10.8908,294.82,172.254,635.381,41.6073,0.104167,135.937,0.125,11186.5,0.125,2.48704,0.291667,5.44903,7.88044,7.93607,11.9386,14.1618,21.6415,0.841607,12.2509,5.07186,0.813677,2.66826,1781.69,1.63742,14.7142,0,25.4725,14.8827,12.0125,3.59487,11.7449,268477,-2.57856,5.64955,8.17044,8.22811,12.3779,1.22358,1.86982,0.872578,1.05848,243.449,39.0565,128.077,42760.4,1.69768,15.2557,0.306078,0.765651,1.03071,0,1,89.6,87.5,70.8
